InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
215919,SKU0288,Product 288,3,2024-05-25 21:47:39,27.94,14926,United Kingdom,83.82000000000001
215919,SKU0258,Product 258,5,2024-03-25 23:35:12,63.12,14926,Spain,315.59999999999997
215920,SKU0054,Product 054,3,2024-08-14 15:58:23,40.09,14926,United Kingdom,120.27000000000001
215920,SKU0158,Product 158,4,2024-01-05 19:33:33,25.81,14926,United Kingdom,103.24
215920,SKU0147,Product 147,3,2024-12-17 17:12:11,13.68,14926,United Kingdom,41.04
215921,SKU0086,Product 086,5,2025-01-31 23:19:11,16.99,14926,Netherlands,84.94999999999999
215921,SKU0316,Product 316,3,2025-01-11 17:41:31,19.12,14926,Netherlands,57.36
215921,SKU0273,Product 273,5,2024-04-21 11:22:03,19.59,14926,United Kingdom,97.95
215922,SKU0144,Product 144,4,2025-11-11 09:56:37,7.63,14926,United Kingdom,30.52
215922,SKU0189,Product 189,3,2025-04-28 16:06:34,27.58,14926,Ireland,82.74
215922,SKU0126,Product 126,2,2025-10-17 00:37:39,60.57,14926,France,121.14
215923,SKU0110,Product 110,5,2025-04-25 13:15:17,17.27,14926,Spain,86.35
215923,SKU0247,Product 247,1,2024-08-19 03:47:04,9.55,14926,Ireland,9.55
215923,SKU0100,Product 100,5,2025-01-02 12:55:23,16.61,14926,Germany,83.05
215924,SKU0040,Product 040,5,2024-01-26 08:55:28,12.35,14926,United Kingdom,61.75
215924,SKU0252,Product 252,5,2024-09-03 05:41:11,23.83,14926,United Kingdom,119.14999999999999
215924,SKU0205,Product 205,4,2025-09-29 21:55:24,18.62,14926,United Kingdom,74.48
215925,SKU0190,Product 190,3,2025-05-18 17:56:59,34.74,14926,United Kingdom,104.22
215925,SKU0285,Product 285,3,2024-08-10 08:35:28,13.58,14926,United Kingdom,40.74
215925,SKU0370,Product 370,5,2025-03-08 17:59:42,15.43,14926,Germany,77.15
215926,SKU0104,Product 104,3,2024-04-19 10:22:25,12.44,14926,France,37.32
215926,SKU0003,Product 003,1,2024-07-22 23:23:30,50.96,14926,France,50.96
215926,SKU0347,Product 347,2,2024-09-12 03:54:46,19.85,14927,Netherlands,39.7
215927,SKU0025,Product 025,2,2024-03-24 03:30:25,116.19,14927,Ireland,232.38
215927,SKU0103,Product 103,5,2025-01-15 01:14:56,15.45,14927,United Kingdom,77.25
215927,SKU0243,Product 243,4,2024-04-06 16:50:44,31.57,14927,Netherlands,126.28
215928,SKU0263,Product 263,6,2025-02-09 07:31:05,21.11,14927,Australia,126.66
215928,SKU0180,Product 180,4,2025-02-21 01:11:32,32.18,14927,United Kingdom,128.72
215928,SKU0038,Product 038,4,2024-09-21 18:06:32,41.44,14927,United Kingdom,165.76
215929,SKU0315,Product 315,3,2024-11-27 22:04:31,21.33,14927,United Kingdom,63.989999999999995
215929,SKU0041,Product 041,3,2024-09-24 11:26:41,55.13,14927,United Kingdom,165.39000000000001
215929,SKU0272,Product 272,5,2025-05-09 05:10:15,26.1,14927,United Kingdom,130.5
215930,SKU0076,Product 076,4,2025-01-26 06:06:21,22.03,14927,United Kingdom,88.12
215930,SKU0158,Product 158,5,2024-02-02 03:14:02,35.34,14927,France,176.70000000000002
215930,SKU0127,Product 127,4,2025-08-02 10:43:22,19.33,14927,Germany,77.32
215931,SKU0040,Product 040,7,2025-12-11 11:12:36,37.32,14927,United Kingdom,261.24
215931,SKU0231,Product 231,2,2024-10-10 21:14:42,24.84,14927,Spain,49.68
215931,SKU0073,Product 073,2,2025-02-11 01:45:24,7.5,14927,United Kingdom,15.0
215932,SKU0227,Product 227,4,2025-04-27 15:35:17,27.91,14927,Netherlands,111.64
215932,SKU0174,Product 174,5,2024-06-04 05:51:47,23.03,14927,Germany,115.15
215932,SKU0062,Product 062,3,2025-05-12 15:54:06,41.97,14927,Spain,125.91
215933,SKU0293,Product 293,4,2024-05-28 13:06:33,14.89,14927,Ireland,59.56
215933,SKU0251,Product 251,8,2024-03-13 20:46:32,21.12,14927,Germany,168.96
215933,SKU0023,Product 023,3,2025-10-01 05:31:35,13.65,14927,Spain,40.95
215934,SKU0320,Product 320,6,2025-07-10 20:50:16,24.96,14927,United Kingdom,149.76
215934,SKU0158,Product 158,6,2024-03-02 06:53:07,29.2,14927,Spain,175.2
215934,SKU0030,Product 030,2,2024-02-24 21:58:39,19.08,14927,United Kingdom,38.16
215935,SKU0075,Product 075,5,2024-03-19 11:07:02,20.24,14927,United Kingdom,101.19999999999999
215935,SKU0006,Product 006,7,2025-10-15 11:03:53,57.2,14927,Ireland,400.40000000000003
215935,SKU0131,Product 131,2,2025-07-25 18:37:53,70.7,14927,United Kingdom,141.4
215936,SKU0039,Product 039,6,2025-12-19 20:29:05,31.32,14927,United Kingdom,187.92000000000002
215936,SKU0129,Product 129,4,2025-11-23 11:34:38,44.34,14927,United Kingdom,177.36
215936,SKU0081,Product 081,2,2025-08-14 10:50:51,27.57,14928,Germany,55.14
215937,SKU0397,Product 397,6,2024-11-18 21:48:59,9.04,14928,United Kingdom,54.239999999999995
215937,SKU0233,Product 233,2,2025-08-27 18:20:09,39.71,14928,United Kingdom,79.42
215937,SKU0362,Product 362,4,2024-03-11 13:49:18,13.63,14928,United Kingdom,54.52
215938,SKU0314,Product 314,3,2024-04-22 09:57:42,25.61,14928,Ireland,76.83
215938,SKU0319,Product 319,5,2025-05-18 17:51:45,42.95,14928,United Kingdom,214.75
215938,SKU0017,Product 017,2,2024-01-02 06:22:40,35.92,14928,United Kingdom,71.84
215939,SKU0209,Product 209,4,2024-07-17 18:19:15,18.17,14928,United Kingdom,72.68
215939,SKU0035,Product 035,6,2024-08-12 01:15:10,17.37,14928,United Kingdom,104.22
215939,SKU0348,Product 348,3,2025-11-24 21:46:10,42.39,14928,United Kingdom,127.17
215940,SKU0002,Product 002,4,2024-04-05 00:40:55,31.34,14928,Germany,125.36
215940,SKU0285,Product 285,2,2025-10-20 19:44:09,12.83,14928,United Kingdom,25.66
215940,SKU0095,Product 095,5,2025-07-12 22:48:27,14.2,14928,United Kingdom,71.0
215941,SKU0369,Product 369,4,2025-10-04 13:29:20,21.78,14928,Ireland,87.12
215941,SKU0190,Product 190,5,2025-07-25 05:28:27,16.57,14928,United Kingdom,82.85
215941,SKU0047,Product 047,4,2024-01-03 15:33:26,31.35,14928,United Kingdom,125.4
215942,SKU0037,Product 037,2,2024-02-21 14:21:58,21.42,14928,United Kingdom,42.84
215942,SKU0187,Product 187,6,2025-11-17 10:39:46,21.19,14928,Belgium,127.14000000000001
215942,SKU0293,Product 293,5,2024-10-18 02:48:11,13.4,14928,Germany,67.0
215943,SKU0130,Product 130,4,2025-05-15 18:04:38,10.25,14928,United Kingdom,41.0
215943,SKU0371,Product 371,2,2025-11-07 06:33:48,6.52,14928,Germany,13.04
215943,SKU0303,Product 303,3,2024-02-05 23:42:07,7.51,14928,Germany,22.53
215944,SKU0339,Product 339,5,2024-08-18 17:45:32,27.64,14928,United Kingdom,138.2
215944,SKU0115,Product 115,6,2025-06-09 21:10:49,16.58,14928,United Kingdom,99.47999999999999
215944,SKU0007,Product 007,1,2025-02-10 19:25:19,11.96,14928,Spain,11.96
215945,SKU0168,Product 168,4,2025-11-03 20:11:31,68.62,14928,United Kingdom,274.48
215945,SKU0040,Product 040,3,2024-12-22 12:11:42,54.81,14928,United Kingdom,164.43
215945,SKU0194,Product 194,5,2024-09-08 23:41:02,30.39,14928,Netherlands,151.95
215946,SKU0238,Product 238,2,2024-08-17 03:35:58,25.46,14928,United Kingdom,50.92
215946,SKU0320,Product 320,3,2025-05-11 00:46:52,29.66,14928,United Kingdom,88.98
215946,SKU0027,Product 027,3,2024-06-25 06:30:28,10.38,14929,United Kingdom,31.14
215947,SKU0344,Product 344,3,2024-08-31 16:58:39,11.61,14929,Ireland,34.83
215947,SKU0103,Product 103,2,2024-10-30 20:19:10,38.88,14929,Spain,77.76
215947,SKU0061,Product 061,2,2025-04-24 10:01:31,9.62,14929,Ireland,19.24
215948,SKU0156,Product 156,1,2024-01-14 22:45:01,57.63,14929,United Kingdom,57.63
215948,SKU0194,Product 194,3,2025-01-20 07:33:48,28.05,14929,Spain,84.15
215948,SKU0206,Product 206,4,2024-12-12 22:04:37,14.62,14929,Ireland,58.48
215949,SKU0064,Product 064,5,2024-04-04 06:36:06,23.33,14929,France,116.64999999999999
215949,SKU0094,Product 094,4,2024-09-05 02:53:52,34.91,14929,Spain,139.64
215949,SKU0301,Product 301,2,2024-01-06 14:31:56,13.93,14929,Netherlands,27.86
215950,SKU0321,Product 321,2,2025-12-31 19:02:30,12.68,14929,United Kingdom,25.36
215950,SKU0238,Product 238,7,2025-07-12 12:54:15,24.2,14929,Germany,169.4
215950,SKU0050,Product 050,5,2025-08-12 18:35:05,20.65,14929,United Kingdom,103.25
215951,SKU0387,Product 387,9,2024-06-11 10:57:57,32.51,14929,United Kingdom,292.59
215951,SKU0134,Product 134,5,2024-11-14 23:29:01,15.34,14929,Ireland,76.7
215951,SKU0130,Product 130,1,2024-10-26 15:04:39,12.99,14929,United Kingdom,12.99
215952,SKU0209,Product 209,6,2024-03-09 07:58:20,12.06,14929,United Kingdom,72.36
215952,SKU0383,Product 383,2,2024-02-13 20:31:37,13.92,14929,Germany,27.84
215953,SKU0213,Product 213,8,2025-09-10 00:42:44,18.88,14929,France,151.04
215953,SKU0141,Product 141,3,2024-04-29 08:08:19,24.97,14929,Netherlands,74.91
215953,SKU0379,Product 379,4,2025-04-11 11:15:14,39.31,14929,Spain,157.24
215954,SKU0238,Product 238,5,2025-12-31 01:08:06,20.09,14929,Germany,100.45
215954,SKU0112,Product 112,2,2024-07-21 22:57:53,52.22,14929,France,104.44
215954,SKU0093,Product 093,2,2024-07-11 03:05:10,31.22,14929,Ireland,62.44
215955,SKU0202,Product 202,4,2024-04-01 12:28:08,62.88,14929,United Kingdom,251.52
215955,SKU0209,Product 209,4,2024-05-10 23:05:08,10.43,14929,France,41.72
215956,SKU0048,Product 048,4,2025-07-21 22:48:48,16.74,14929,Australia,66.96
215956,SKU0165,Product 165,3,2025-11-24 01:36:01,17.7,14929,United Kingdom,53.099999999999994
215956,SKU0193,Product 193,3,2025-06-12 10:06:41,10.5,14930,United Kingdom,31.5
215957,SKU0389,Product 389,7,2025-04-06 17:32:21,15.0,14930,Germany,105.0
215957,SKU0278,Product 278,4,2024-03-13 22:17:39,13.29,14930,United Kingdom,53.16
215957,SKU0394,Product 394,4,2024-10-29 02:27:08,23.58,14930,Germany,94.32
215958,SKU0134,Product 134,3,2025-04-17 14:32:55,12.84,14930,Netherlands,38.519999999999996
215958,SKU0194,Product 194,4,2025-11-21 04:16:36,17.07,14930,Germany,68.28
215958,SKU0311,Product 311,5,2024-08-14 00:09:49,23.54,14930,France,117.69999999999999
215959,SKU0367,Product 367,6,2025-01-24 00:42:29,18.61,14930,Ireland,111.66
215959,SKU0281,Product 281,5,2024-01-04 16:26:24,16.61,14930,France,83.05
215959,SKU0166,Product 166,5,2024-10-21 10:00:58,16.04,14930,United Kingdom,80.19999999999999
215960,SKU0385,Product 385,6,2025-03-11 21:06:31,50.68,14930,United Kingdom,304.08
215960,SKU0333,Product 333,6,2024-04-02 14:49:19,22.85,14930,United Kingdom,137.10000000000002
215960,SKU0304,Product 304,4,2025-10-06 02:46:06,13.56,14930,Belgium,54.24
215961,SKU0303,Product 303,5,2024-03-02 19:00:59,15.92,14930,United Kingdom,79.6
215961,SKU0336,Product 336,4,2025-07-10 10:52:02,16.42,14930,France,65.68
215961,SKU0108,Product 108,2,2025-05-04 10:09:30,54.58,14930,United Kingdom,109.16
215962,SKU0191,Product 191,8,2025-09-19 17:46:25,26.05,14930,United Kingdom,208.4
215962,SKU0335,Product 335,2,2024-02-10 07:15:25,14.51,14930,France,29.02
215962,SKU0105,Product 105,1,2025-11-24 13:45:00,23.18,14930,Belgium,23.18
215963,SKU0383,Product 383,3,2024-02-29 22:52:25,23.51,14930,United Kingdom,70.53
215963,SKU0319,Product 319,4,2025-12-09 05:43:56,14.64,14930,Spain,58.56
215963,SKU0370,Product 370,1,2025-12-03 23:58:06,19.18,14930,Netherlands,19.18
215964,SKU0381,Product 381,6,2024-05-10 07:47:55,33.14,14930,Germany,198.84
215964,SKU0275,Product 275,3,2025-03-09 15:37:13,11.12,14930,Spain,33.36
215964,SKU0320,Product 320,3,2025-06-04 20:51:32,29.05,14930,Spain,87.15
215965,SKU0051,Product 051,4,2025-10-15 00:46:56,40.08,14930,United Kingdom,160.32
215965,SKU0245,Product 245,3,2024-05-26 15:45:48,47.11,14930,France,141.32999999999998
215965,SKU0068,Product 068,1,2024-05-03 13:46:46,21.38,14930,United Kingdom,21.38
215966,SKU0029,Product 029,7,2025-03-16 22:58:29,15.09,14930,United Kingdom,105.63
215966,SKU0200,Product 200,5,2025-11-25 10:08:30,16.28,14930,Ireland,81.4
215966,SKU0014,Product 014,5,2025-02-24 17:03:08,41.31,14931,United Kingdom,206.55
215967,SKU0122,Product 122,5,2025-05-31 08:22:18,16.72,14931,United Kingdom,83.6
215967,SKU0103,Product 103,5,2025-09-20 19:52:47,17.65,14931,United Kingdom,88.25
215967,SKU0163,Product 163,3,2024-08-18 00:29:23,36.34,14931,United Kingdom,109.02000000000001
215968,SKU0179,Product 179,9,2024-10-18 00:25:54,19.45,14931,Ireland,175.04999999999998
215968,SKU0095,Product 095,5,2025-10-23 13:35:15,42.73,14931,Netherlands,213.64999999999998
215968,SKU0108,Product 108,5,2024-06-09 13:23:00,19.33,14931,United Kingdom,96.64999999999999
215969,SKU0385,Product 385,4,2024-03-17 18:52:11,10.77,14931,United Kingdom,43.08
215969,SKU0391,Product 391,3,2024-02-10 04:10:30,18.87,14931,Belgium,56.61
215969,SKU0320,Product 320,5,2025-10-16 21:48:09,51.53,14931,France,257.65
215970,SKU0234,Product 234,6,2025-06-19 08:32:42,9.9,14931,Netherlands,59.400000000000006
215970,SKU0197,Product 197,5,2025-04-28 16:39:10,15.12,14931,Spain,75.6
215970,SKU0100,Product 100,3,2024-08-28 12:09:53,12.36,14931,United Kingdom,37.08
215971,SKU0058,Product 058,3,2025-01-06 04:11:00,31.95,14931,Ireland,95.85
215971,SKU0353,Product 353,6,2024-12-28 12:28:14,22.81,14931,Belgium,136.85999999999999
215971,SKU0223,Product 223,4,2025-10-05 01:31:49,12.17,14931,Belgium,48.68
215972,SKU0072,Product 072,3,2025-12-12 13:42:08,19.26,14931,United Kingdom,57.78
215972,SKU0281,Product 281,4,2024-01-10 18:07:32,21.57,14931,Netherlands,86.28
215972,SKU0007,Product 007,5,2025-03-21 23:52:56,36.51,14931,United Kingdom,182.54999999999998
215973,SKU0150,Product 150,6,2025-02-10 02:02:45,55.37,14931,Ireland,332.21999999999997
215973,SKU0210,Product 210,4,2025-04-06 02:14:03,22.39,14931,United Kingdom,89.56
215973,SKU0125,Product 125,5,2025-01-06 08:46:50,115.69,14931,Belgium,578.45
215974,SKU0078,Product 078,3,2025-12-06 17:42:10,27.94,14931,Spain,83.82000000000001
215974,SKU0037,Product 037,3,2024-04-23 07:21:26,18.78,14931,United Kingdom,56.34
215974,SKU0398,Product 398,5,2024-06-06 23:09:12,22.83,14931,Spain,114.14999999999999
215975,SKU0398,Product 398,7,2024-07-08 22:38:37,18.25,14931,Germany,127.75
215975,SKU0395,Product 395,2,2025-05-23 18:38:42,14.38,14931,United Kingdom,28.76
215975,SKU0187,Product 187,3,2024-05-14 12:50:11,16.35,14931,United Kingdom,49.050000000000004
215976,SKU0252,Product 252,4,2024-07-25 02:53:29,26.26,14931,Ireland,105.04
215976,SKU0141,Product 141,6,2024-06-29 19:54:21,12.34,14931,United Kingdom,74.03999999999999
215976,SKU0150,Product 150,4,2024-07-07 00:38:26,30.71,14932,Belgium,122.84
215977,SKU0010,Product 010,8,2025-05-29 14:38:05,29.46,14932,United Kingdom,235.68
215977,SKU0163,Product 163,4,2024-05-10 00:16:59,18.06,14932,Germany,72.24
215977,SKU0198,Product 198,5,2025-12-06 17:45:32,41.59,14932,Australia,207.95000000000002
215978,SKU0241,Product 241,4,2025-04-20 12:22:57,28.07,14932,United Kingdom,112.28
215978,SKU0393,Product 393,5,2024-01-17 12:02:06,14.8,14932,France,74.0
215979,SKU0221,Product 221,4,2025-02-07 12:43:36,35.44,14932,United Kingdom,141.76
215979,SKU0236,Product 236,4,2024-01-20 09:11:17,27.5,14932,Netherlands,110.0
215979,SKU0301,Product 301,5,2024-12-25 04:00:15,27.62,14932,United Kingdom,138.1
215980,SKU0165,Product 165,2,2024-06-08 21:23:11,54.63,14932,France,109.26
215980,SKU0182,Product 182,3,2024-04-12 09:15:40,20.3,14932,United Kingdom,60.900000000000006
215980,SKU0250,Product 250,4,2024-07-27 05:48:11,7.78,14932,France,31.12
215981,SKU0084,Product 084,3,2025-07-02 21:41:14,73.93,14932,Germany,221.79000000000002
215981,SKU0089,Product 089,5,2024-08-01 18:46:30,22.85,14932,France,114.25
215981,SKU0108,Product 108,4,2025-10-28 01:46:47,33.48,14932,France,133.92
215982,SKU0169,Product 169,3,2025-09-24 07:03:05,36.59,14932,United Kingdom,109.77000000000001
215982,SKU0126,Product 126,6,2024-09-29 05:53:38,75.97,14932,United Kingdom,455.82
215982,SKU0302,Product 302,2,2024-11-25 15:57:25,11.87,14932,Spain,23.74
215983,SKU0099,Product 099,2,2024-03-26 07:41:12,14.84,14932,Germany,29.68
215983,SKU0099,Product 099,3,2025-05-25 16:59:18,10.75,14932,United Kingdom,32.25
215984,SKU0190,Product 190,6,2025-08-24 06:38:47,3.61,14932,Spain,21.66
215984,SKU0076,Product 076,4,2025-06-29 22:18:05,9.85,14932,United Kingdom,39.4
215984,SKU0315,Product 315,3,2025-04-11 01:08:49,12.38,14932,Germany,37.14
215985,SKU0332,Product 332,3,2024-04-13 04:57:09,18.49,14932,United Kingdom,55.47
215985,SKU0185,Product 185,3,2025-04-23 20:32:08,16.66,14932,Ireland,49.980000000000004
215985,SKU0099,Product 099,5,2024-06-25 14:54:23,23.42,14932,Belgium,117.10000000000001
215986,SKU0061,Product 061,4,2025-10-14 19:43:57,28.54,14932,Germany,114.16
215986,SKU0142,Product 142,3,2024-09-05 05:35:03,48.78,14932,United Kingdom,146.34
215986,SKU0216,Product 216,4,2024-02-03 23:06:11,13.56,14933,France,54.24
215987,SKU0126,Product 126,3,2024-08-24 13:46:44,10.31,14933,United Kingdom,30.93
215987,SKU0329,Product 329,6,2024-11-01 13:37:00,17.71,14933,United Kingdom,106.26
215987,SKU0356,Product 356,7,2024-07-20 12:14:09,12.18,14933,United Kingdom,85.25999999999999
215988,SKU0380,Product 380,4,2024-03-28 14:25:22,15.55,14933,Australia,62.2
215988,SKU0053,Product 053,4,2025-03-04 11:11:07,24.69,14933,Belgium,98.76
215988,SKU0363,Product 363,4,2024-07-29 03:24:37,33.83,14933,United Kingdom,135.32
215989,SKU0205,Product 205,2,2025-09-14 02:59:18,30.09,14933,Australia,60.18
215989,SKU0360,Product 360,6,2024-12-04 07:18:14,10.97,14933,United Kingdom,65.82000000000001
215989,SKU0111,Product 111,5,2025-03-04 09:43:41,23.8,14933,United Kingdom,119.0
215990,SKU0373,Product 373,3,2024-04-10 04:38:43,18.15,14933,France,54.449999999999996
215990,SKU0372,Product 372,4,2024-04-27 22:17:44,17.92,14933,United Kingdom,71.68
215990,SKU0361,Product 361,2,2025-07-07 20:10:55,15.75,14933,United Kingdom,31.5
215991,SKU0152,Product 152,4,2024-04-13 20:02:18,22.01,14933,Germany,88.04
215991,SKU0233,Product 233,7,2025-08-06 09:05:44,25.21,14933,United Kingdom,176.47
215991,SKU0276,Product 276,2,2025-12-07 12:42:11,27.84,14933,United Kingdom,55.68
215992,SKU0352,Product 352,8,2024-09-27 08:22:04,28.79,14933,United Kingdom,230.32
215992,SKU0121,Product 121,5,2024-01-07 06:16:15,49.4,14933,Ireland,247.0
215992,SKU0243,Product 243,2,2025-04-25 04:04:16,11.72,14933,United Kingdom,23.44
215993,SKU0209,Product 209,6,2025-11-14 21:02:55,53.17,14933,United Kingdom,319.02
215993,SKU0033,Product 033,4,2025-01-04 23:33:44,29.05,14933,Germany,116.2
215993,SKU0360,Product 360,1,2024-12-06 23:06:30,10.55,14933,France,10.55
215994,SKU0160,Product 160,8,2025-07-12 17:00:28,5.57,14933,United Kingdom,44.56
215994,SKU0181,Product 181,3,2024-01-05 04:15:01,10.13,14933,United Kingdom,30.39
215994,SKU0147,Product 147,7,2024-09-02 22:14:01,10.42,14933,Belgium,72.94
215995,SKU0245,Product 245,3,2024-06-27 05:41:48,30.98,14933,Australia,92.94
215995,SKU0146,Product 146,5,2024-01-03 16:24:50,10.52,14933,Australia,52.599999999999994
215995,SKU0097,Product 097,4,2025-03-26 10:52:03,16.05,14933,United Kingdom,64.2
215996,SKU0156,Product 156,2,2024-12-29 05:11:18,10.3,14933,Germany,20.6
215996,SKU0031,Product 031,2,2024-05-31 16:04:14,36.45,14933,France,72.9
215996,SKU0187,Product 187,3,2024-07-13 18:25:07,39.21,14934,United Kingdom,117.63
215997,SKU0071,Product 071,8,2025-01-28 17:27:38,37.38,14934,France,299.04
215997,SKU0274,Product 274,1,2024-01-23 05:19:04,6.0,14934,United Kingdom,6.0
215998,SKU0227,Product 227,2,2024-07-09 18:18:07,36.8,14934,Spain,73.6
215998,SKU0399,Product 399,3,2024-09-04 07:32:44,17.72,14934,Spain,53.16
215998,SKU0290,Product 290,2,2025-08-31 02:21:23,28.02,14934,Germany,56.04
215999,SKU0353,Product 353,5,2024-09-09 20:33:10,8.78,14934,United Kingdom,43.9
215999,SKU0201,Product 201,6,2024-12-23 04:54:24,10.64,14934,Germany,63.84
215999,SKU0276,Product 276,6,2025-05-27 17:08:56,52.92,14934,Ireland,317.52
216000,SKU0277,Product 277,5,2024-02-17 13:32:04,19.44,14934,Germany,97.2
216000,SKU0309,Product 309,4,2025-12-22 14:01:03,35.72,14934,Germany,142.88
216000,SKU0041,Product 041,1,2024-04-15 05:37:29,14.36,14934,Ireland,14.36
216001,SKU0215,Product 215,4,2025-11-25 01:14:05,53.27,14934,United Kingdom,213.08
216001,SKU0377,Product 377,6,2025-03-28 13:59:14,6.05,14934,United Kingdom,36.3
216001,SKU0269,Product 269,3,2024-11-02 07:18:47,11.5,14934,Netherlands,34.5
216002,SKU0339,Product 339,2,2025-11-22 05:14:28,10.65,14934,France,21.3
216002,SKU0181,Product 181,4,2025-04-10 22:13:15,18.88,14934,France,75.52
216002,SKU0294,Product 294,6,2025-05-16 08:30:57,16.09,14934,Netherlands,96.53999999999999
216003,SKU0161,Product 161,3,2025-11-02 21:59:23,29.79,14934,Belgium,89.37
216003,SKU0314,Product 314,5,2024-07-07 22:50:23,14.48,14934,United Kingdom,72.4
216003,SKU0059,Product 059,5,2025-07-02 08:48:44,24.48,14934,United Kingdom,122.4
216004,SKU0058,Product 058,2,2024-06-08 19:22:39,8.6,14934,Belgium,17.2
216004,SKU0089,Product 089,1,2024-04-20 01:46:31,42.76,14934,United Kingdom,42.76
216004,SKU0263,Product 263,4,2024-11-12 16:02:18,25.43,14934,United Kingdom,101.72
216005,SKU0394,Product 394,6,2025-11-03 15:53:51,20.02,14934,United Kingdom,120.12
216005,SKU0389,Product 389,1,2025-04-22 15:02:55,33.55,14934,United Kingdom,33.55
216006,SKU0150,Product 150,2,2024-05-11 16:39:23,22.92,14934,United Kingdom,45.84
216006,SKU0107,Product 107,3,2024-11-05 06:38:19,11.71,14934,Netherlands,35.13
216006,SKU0376,Product 376,4,2025-04-21 08:34:57,38.36,14935,United Kingdom,153.44
216007,SKU0083,Product 083,3,2024-02-19 19:18:35,67.04,14935,United Kingdom,201.12
